id,question,answer_key,answer,risk_score,path_taken,is_correct,extracted_key,latency_seconds
Mercury_7027335,"In the 20th century, Edwin Hubble deduced from observations that there are galaxies other than the Milky Way. Hubble's observations depended on improvements in a technology first developed by which scientist?",C,C,0.04020102149955413,"Combined Steer Path (α=-0.06, N=10)",1,C,0.595862865447998
MCAS_2011_5_17668,Which of the following statements best describes sandy soils?,A,A,0.006511828474702456,Fast Path (Untouched),1,A,0.5792505741119385
Mercury_7084018,Less force is required to launch a spaceship from the surface of the Moon than to launch an identical ship from the surface of Earth because,C,C),0.04067193623812972,"Combined Steer Path (α=-0.06, N=10)",1,C,0.7005352973937988
TIMSS_1995_8_M10,Which of the following is NOT a mixture?,D,B,0.015880868813895613,Fast Path (Untouched),0,B,0.5687515735626221
Mercury_SC_402040,"What is the most important thing a cylinder, a measuring cup, and a beaker all have in common?",D,D,0.0390598816243747,"Combined Steer Path (α=-0.06, N=10)",1,D,0.5958008766174316
Mercury_401646,Which action is a learned characteristic of a newborn horse?,B,B,0.01565925139473497,Fast Path (Untouched),1,B,0.5722470283508301
LEAP_2006_8_10411,Raquel fed a litter of five kittens an all-meat diet for two weeks and found that they gained an average of 15 ounces. She concluded that eating meat is the best way to help kittens grow. What should Raquel have done to make this a better experiment?,A,A,0.14987271918611075,"Combined Steer Path (α=-0.40, N=10)",1,A,0.6461613178253174
Mercury_SC_401161,Which liquid most likely contains a dissolved gas?,D,D,0.014991403530123643,Fast Path (Untouched),1,D,0.6079137325286865
NYSEDREGENTS_2012_8_11,Which health condition is an infectious disease?,1,1,0.012119117089981144,Fast Path (Untouched),0,,0.6474094390869141
Mercury_7092365,The theory of plate tectonics provides the current explanation for the way in which,B,B,0.026751583845370207,"Combined Steer Path (α=-0.02, N=10)",1,B,0.5929691791534424
Mercury_SC_402070,Which tool is the best to use when studying small organisms not visible to the eye?,C,C,0.024133940013442597,"Combined Steer Path (α=-0.01, N=10)",1,C,0.5831253528594971
VASoL_2008_5_26,Which of these are the deepest parts of the ocean?,C,C,0.005650266098678705,Fast Path (Untouched),1,C,0.5699992179870605
Mercury_7267540,Which of these natural disasters is least likely to cause major damage to a prairie ecosystem?,D,D,0.02222745058465151,"Combined Steer Path (α=-0.00, N=10)",1,D,0.5859060287475586
Mercury_7094815,Gravity can be defined as a force of attraction between objects. The effects of gravity can be witnessed in many systems. Which of these actions is an example of gravity influencing other systems?,B,B,0.04328382174181484,"Combined Steer Path (α=-0.07, N=10)",1,B,0.6019504070281982
Mercury_SC_LBS10041,"In plants, what is responsible for passing traits from one generation to the next?",D,D,0.010346602076328669,Fast Path (Untouched),1,D,0.5874035358428955
Mercury_SC_401319,"An organism that breaks down dead plants and animals, returning matter back into the soil, is called a",D,D,0.0027988561447831713,Fast Path (Untouched),1,D,0.5938920974731445
Mercury_7009835,"When using a microscope, it is best to use a wet mount to",A,A,0.0032270416363962286,Fast Path (Untouched),1,A,0.5825765132904053
Mercury_SC_402241,A student measured liquid with a graduated cylinder. Which of the following units could be used to record the volume of the liquid?,D,D,0.04154429329586563,"Combined Steer Path (α=-0.06, N=10)",1,D,0.5992803573608398
Mercury_7214043,A researcher is working on a family genetics project. She wants to trace a particular trait back through several generations of her ancestors. Which type of display will best help the researcher organize the information?,C,C,0.07283966739402942,"Combined Steer Path (α=-0.16, N=10)",1,C,0.596949577331543
OHAT_2007_8_44,What change would occur if Earth's rate of rotation significantly increased?,C,C,0.003282627555791567,Fast Path (Untouched),1,C,0.5949208736419678
Mercury_SC_409172,"During a space mission, scientists will send experiments for the astronauts to conduct in space. In many cases, scientists have made predictions about the outcome of the experiment. Why do astronauts perform the experiment if the results have already been predicted?",A,A,0.04039429156730057,"Combined Steer Path (α=-0.06, N=10)",1,A,0.6366581916809082
Mercury_7080955,"On a career day at school, an X-ray technician discusses her daily work with the class. Which equipment would she most likely say she uses on a regular basis to help ensure the safety of patients?",D,D,0.08139294187326458,"Combined Steer Path (α=-0.19, N=10)",1,D,0.6329789161682129
Mercury_7004498,A scanning electron microscope is best suited for observing,C,C,0.01574753078166621,Fast Path (Untouched),1,C,0.5838842391967773
Mercury_7008785,The tendency of an element to react chemically is closely related to,A,A,0.03631645668727135,"Combined Steer Path (α=-0.05, N=10)",1,A,0.5813684463500977
Mercury_7239698,"Research has shown that specialization of stem cells into specific cell types results, in part, from cell shape. What provides a specialized cell with its shape?",C,C,0.01601531747982472,Fast Path (Untouched),1,C,0.5979056358337402
Mercury_7245123,Which event will occur in an area after a major flood?,B,C,0.026863336046736165,"Combined Steer Path (α=-0.02, N=10)",0,C,0.5747175216674805
Mercury_177730,"In 1922 N. L. Bowen developed the concept of magmatic evolution which is also known as Bowen's Reaction Series. Applying the Bowen's Series principles, what mineral forms and crystallizes first in the region of highest temperature and pressure?",A,A,0.042550722951252465,"Combined Steer Path (α=-0.07, N=10)",1,A,0.5983986854553223
Mercury_7071418,A scientist finds a metamorphic rock formation next to a magma chamber and determines that it was originally a sedimentary rock formation. He concludes that the temperature of the magma chamber caused the rock formation to become metamorphic. Which is another reliable explanation of how the rock formation was changed?,B,B,0.06527379414895214,"Combined Steer Path (α=-0.14, N=10)",1,B,0.6450283527374268
Mercury_7005058,Why is the light year often used to describe distances between objects in the universe?,D,D,0.012768192716453275,Fast Path (Untouched),1,D,0.5915906429290771
Mercury_7271373,Which of these cell parts store genetic instructions for the entire organism and transfers them from one generation to the next?,C,C,0.019246025730280347,Fast Path (Untouched),1,C,0.5866477489471436
Mercury_SC_405137,"The oil used today is made from the ancient remains of tiny sea creatures called ""Diatoms."" When they were alive, the Diatoms converted sunlight into stored energy. Based on this information, which of the following statements is true?",C,C),0.12167592539730306,"Combined Steer Path (α=-0.31, N=10)",1,C,0.6961004734039307
Mercury_405140,One important use of coal is to produce energy for homes. Coal can be burned and converted to,C,C,0.006775643633797422,Fast Path (Untouched),1,C,0.5869193077087402
Mercury_SC_401125,Newborn white-tailed deer have hundreds of spots on their coats which gradually disappear at three to four months of age. The spots on their coats make the newborns blend in with the environment through,D,D,0.0447863460569856,"Combined Steer Path (α=-0.07, N=10)",1,D,0.6297650337219238
Mercury_7137078,"When placed in a container at room temperature, which substance has a definite volume but takes the shape of the container?",C,C,0.041345758015464244,"Combined Steer Path (α=-0.06, N=10)",1,C,0.6358792781829834
NYSEDREGENTS_2013_8_5,What eventually happens to a species when the environment changes and the organisms do not adapt?,3,3,0.016379345209738286,Fast Path (Untouched),0,,0.6058318614959717
Mercury_7016695,How does the buying and selling of a popular species of rainforest animal as pets have a negative effect on the rainforest ecosystem?,D,D,0.0057800804288547,Fast Path (Untouched),1,D,0.5982484817504883
Mercury_SC_403014,It takes 365 days for,C,C,0.0662828228903942,"Combined Steer Path (α=-0.14, N=10)",1,C,0.5762960910797119
Mercury_7007543,Which part of a sound wave measures loudness?,C,C,0.01333834053210633,Fast Path (Untouched),1,C,0.5716464519500732
MCAS_1998_4_11,"A dish of sugar water was left on a window sill. One week later, there were only sugar crystals left in the dish. The water was gone. The best explanation for the appearance of sugar crystals is",D,D,0.03676888622334207,"Combined Steer Path (α=-0.05, N=10)",1,D,0.60198974609375
Mercury_7038850,Which of these materials transfers heat energy quickest?,A,A,0.011502653004101894,Fast Path (Untouched),1,A,0.5721726417541504
Mercury_400608,A bird eats a brightly-colored insect that tastes bad. The bird avoids preying on this type of insect again. This example is best described as,B,B,0.07669098032668856,"Combined Steer Path (α=-0.17, N=10)",1,B,0.5916790962219238
TIMSS_2003_8_pg48,"Three gases found in Earth's atmosphere are carbon dioxide, nitrogen, and oxygen. What is their order of abundance from greatest to least?",A,A,0.06972088832369282,"Combined Steer Path (α=-0.15, N=10)",1,A,0.5946989059448242
Mercury_7199045,"Anita heats a beaker containing water. As the temperature of the water increases, which change to the water molecules occurs?",A,A,0.042059008635411045,"Combined Steer Path (α=-0.07, N=10)",1,A,0.590949296951294
Mercury_SC_407606,It can take millions of years for fossil fuels to form. These fossil fuels form underground from decaying plants and animals. Which term best describes a fossil fuel?,D,D,0.02562297601513567,"Combined Steer Path (α=-0.01, N=10)",1,D,0.5983188152313232
Mercury_SC_408857,Nicole is learning about the characteristics of different vertebrates. Which is a common characteristic of mammals?,B,B,0.026054249277180287,"Combined Steer Path (α=-0.02, N=10)",1,B,0.5886812210083008
Mercury_7254538,The western coast of the United States has been increasing in size for millions of years. Which process has added material to the western coast of the United States?,B,B,0.027889740567536684,"Combined Steer Path (α=-0.02, N=10)",1,B,0.6422693729400635
ACTAAP_2007_7_17,All living organisms have certain needs in order to stay alive. Which is most necessary for both plants and animals?,B,B,0.034559753880596,"Combined Steer Path (α=-0.04, N=10)",1,B,0.6314129829406738
MSA_2012_8_29,"Ethanol is a type of alcohol made from plants. Sugarcane and corn, which are both used in foods such as cereals and breads, are used to make ethanol. Burning ethanol provides a clean source of energy because the products of ethanol are water and carbon dioxide. Therefore, mixing ethanol with gasoline reduces harmful waste products. In the 1970s, many Brazilians drove cars with engines that used an ethanol gasoline mixture. This alternative fuel conserved the limited supply of gasoline available at that time. In the 1990s, gasoline became cheaper than ethanol, and Brazilians returned to driving more gasoline-fueled cars. Recently, Brazilians started driving more cars that use an ethanol-gasoline mixture. Ethanol is a good alternative fuel because it",A,A,0.012448248833079423,Fast Path (Untouched),1,A,0.7587974071502686
NCEOGA_2013_8_56,What process is most responsible for the extinction of most species of plants and animals that have lived on Earth?,B,B,0.030183156958165588,"Combined Steer Path (α=-0.03, N=10)",1,B,0.5852146148681641
Mercury_SC_415363,Ospreys are birds that eat fish. Where would an osprey most likely live?,B,B,0.0570458988830842,"Combined Steer Path (α=-0.11, N=10)",1,B,0.5904567241668701
Mercury_405769,Which structure refers to a group of specialized cells that all perform the same function?,B,B,0.012050929252531178,Fast Path (Untouched),1,B,0.5827569961547852
Mercury_182403,How does the energy in each trophic level of an energy pyramid compare to the energy in the preceding level?,B,A,0.05919517399771363,"Combined Steer Path (α=-0.12, N=10)",0,A,0.6470232009887695
Mercury_7029313,Which had the greatest impact on the way humans heat their homes?,C,C,0.0076976238895195455,Fast Path (Untouched),1,C,0.5792267322540283
Mercury_401313,Which type of rock is formed when particles are compacted and cemented together?,D,D,0.007010201554502869,Fast Path (Untouched),1,D,0.5870985984802246
Mercury_7008680,Which subatomic particle has a negative charge?,C,C,0.007356354657823705,Fast Path (Untouched),1,C,0.576483964920044
Mercury_401010,"What would a model of the Sun, Earth, and Moon best help students visualize?",A,B,0.020698686590194307,Fast Path (Untouched),0,B,0.5875344276428223
Mercury_7110968,Which best explains why population growth can result in water shortages and rationing in certain areas?,A,A,0.025801821952734193,"Combined Steer Path (α=-0.02, N=10)",1,A,0.5915994644165039
Mercury_7179340,"Coal, oil, and natural gas have high potential energies, which makes them valuable energy resources. In order to benefit from the energy available in these fossil fuels, the potential energy is converted most directly into which type of energy?",D,D,0.06852653365597425,"Combined Steer Path (α=-0.15, N=10)",1,D,0.6170384883880615
NCEOGA_2013_8_48,"In the United States, which is responsible for ensuring the safety of the country's drinking water?",A,A,0.012204888006528003,Fast Path (Untouched),1,A,0.6274361610412598
Mercury_SC_LBS10272,What season is it in the United States when the South Pole is tilted toward the Sun?,C,A,0.027696833630393262,"Combined Steer Path (α=-0.02, N=10)",0,A,0.626854419708252
NYSEDREGENTS_2010_8_15,"When the environment changes more quickly than a species can adapt, the species may become",1,1,0.027889740567536684,"Combined Steer Path (α=-0.02, N=10)",0,,0.5832242965698242
MDSA_2007_8_60,A puppy has traits from its mother and its father. Which of these structures provides genetic information from the father to the puppy?,D,D,0.04876299979153938,"Combined Steer Path (α=-0.09, N=10)",1,D,0.5918748378753662
AKDE&ED_2008_4_39,"A glass of ice water is placed on a table. After 10 minutes, there are drops of water on the outside surface of the glass. Which change in phase caused the drops of water?",D,D,0.0322552785552788,"Combined Steer Path (α=-0.04, N=10)",1,D,0.6439352035522461
OHAT_2008_8_15,Two galaxies are interacting with each other. What is the force that draws these two galaxies toward each other?,B,B,0.011502653004101894,Fast Path (Untouched),1,B,0.59645676612854
TIMSS_2007_4_pg82,Small grasshoppers shed their outer covering as they grow larger. Which animal also sheds its outer covering as it grows larger?,B,A,0.02530409053459051,"Combined Steer Path (α=-0.01, N=10)",0,A,0.5839450359344482
NYSEDREGENTS_2012_4_8,Which form of energy is produced when paper is burned?,A,A,0.010901792979712542,Fast Path (Untouched),1,A,0.5688967704772949
VASoL_2009_5_23,"When a tree is dormant, the tree is",B,B,0.012378232349891567,Fast Path (Untouched),1,B,0.5668675899505615
Mercury_7239365,"A large plant population may impose selective pressure on a smaller, isolated group of plants, resulting in a change in allele distribution. Which mechanism is responsible for this change in the allele distribution?",C,C,0.05365013458197384,"Combined Steer Path (α=-0.10, N=10)",1,C,0.5941498279571533
TIMSS_2003_4_pg35,What gas in the air do we need to breathe in order to live?,B,B,0.0242350295495756,"Combined Steer Path (α=-0.01, N=10)",1,B,0.5779933929443359
Mercury_SC_404975,Students are attempting to make a doorbell ring using some wire and a battery. What is needed to make the bell ring?,D,D,0.04042197413286471,"Combined Steer Path (α=-0.06, N=10)",1,D,0.5959146022796631
MCAS_1999_8_33,"Your community is planning to build a new sanitary landfill. In locating the landfill, which is the most important environmental consideration?",B,B,0.030816446117149,"Combined Steer Path (α=-0.03, N=10)",1,B,0.626396894454956
MCAS_2004_8_22,"The heath hen, an extinct small wild fowl, was a relative of the prairie chicken. Which of the following most likely caused extinction of the heath hen?",A,A,0.03137568736482731,"Combined Steer Path (α=-0.03, N=10)",1,A,0.6309795379638672
Mercury_7090633,What causes the tectonic plates of Earth to continually move?,A,A,0.005879383152134341,Fast Path (Untouched),1,A,0.615370512008667
Mercury_SC_400192,Deposition of sediment during floods makes the land near some rivers,B,B,0.0014952083334162983,Fast Path (Untouched),1,B,0.5672469139099121
Mercury_7139720,The surface of Earth is composed of large tectonic plates that are constantly shifting as they float on top of molten rock. Which process must occur in the mantle to make the plates move?,D,D,0.027352862917058345,"Combined Steer Path (α=-0.02, N=10)",1,D,0.5986454486846924
MCAS_2000_8_36,Which is the best example of something that has kinetic energy?,B,B,0.005666333006474047,Fast Path (Untouched),1,B,0.5739171504974365
Mercury_412693,Which sequence has the states of matter listed from least to greatest kinetic energy?,D,D,0.02055446683641573,Fast Path (Untouched),1,D,0.5737836360931396
Mercury_SC_402122,Which of the following is a function of the digestive system of the human body?,C,C,0.024201287241519178,"Combined Steer Path (α=-0.01, N=10)",1,C,0.5902199745178223
Mercury_7058503,Which organisms break down dead matter and recycle nutrients back into the ecosystem?,D,D,0.013096250721403194,Fast Path (Untouched),1,D,0.5733239650726318
Mercury_7007613,The atomic number of an element refers to the number of,D,D,0.02895419549164622,"Combined Steer Path (α=-0.02, N=10)",1,D,0.5778496265411377
NCEOGA_2013_5_52,Which body system processes foods into a useable source of energy?,B,B,0.011715634180510748,Fast Path (Untouched),1,B,0.574066162109375
NYSEDREGENTS_2013_4_19,Animals get the energy they need for growth and repair by,A,A,0.06944357032176274,"Combined Steer Path (α=-0.15, N=10)",1,A,0.5746762752532959
Mercury_7044520,A student was given the volume and description of a substance and was asked to determine its density. What information is missing?,B,B,0.22019731811428972,"Combined Steer Path (α=-0.61, N=10)",1,B,0.5887372493743896
Mercury_SC_405504,Which feature is most likely the result of a flowing river?,C,C,0.023210059307694972,"Combined Steer Path (α=-0.01, N=10)",1,C,0.6043088436126709
Mercury_7172813,"In the Adirondack forests of New York, some trees have died. The change in the forest is thought to be related to air pollution and rain. Which abiotic factor most likely has been changed as a result of the pollution and rain which resulted in the death of the trees?",C,C,0.04069980100601443,"Combined Steer Path (α=-0.06, N=10)",1,C,0.676976203918457
MEA_2011_8_15,How would the Sun appear to an astronaut on Pluto compared with how it looks from Earth?,D,D,0.005233176177477207,Fast Path (Untouched),1,D,0.629967212677002
MCAS_2010_5_11981,"Francis plugged a toaster into an electric outlet. He put a piece of bread in the toaster and turned the toaster on. While the toaster was on, it changed the electrical energy from the outlet into other forms of energy. Which form of energy toasted the bread?",B,B,0.02616316673908985,"Combined Steer Path (α=-0.02, N=10)",1,B,0.6084165573120117
Mercury_7176103,Which type of substances serves as a catalyst for reactions that break large food molecules into smaller useful molecules?,A,A,0.019219092772110893,Fast Path (Untouched),1,A,0.5892245769500732
Mercury_7041265,"Two chemicals are mixed in a test tube and a chemical reaction takes place. If this reaction is endothermic and the test tube is touched, which of the following best describes what is felt?",A,A,0.06183300213371075,"Combined Steer Path (α=-0.13, N=10)",1,A,0.5995163917541504
Mercury_SC_402075,What should students use to identify the percent chance of a trait being passed down from a parent to its offspring?,D,D,0.05727675500469949,"Combined Steer Path (α=-0.11, N=10)",1,D,0.5900554656982422
NYSEDREGENTS_2010_4_9,About how long does it take for Earth to make one revolution around the Sun?,D,D,0.01266065293632882,Fast Path (Untouched),1,D,0.5827484130859375
Mercury_SC_413638,Which two things are produced when a plant breaks down sugar to release energy?,A,B,0.023405081759220254,"Combined Steer Path (α=-0.01, N=10)",0,B,0.5798561573028564
Mercury_SC_406672,Which is a function of a seed?,C,C,0.009200925069290681,Fast Path (Untouched),1,C,0.5748157501220703
Mercury_7041563,"Which theory about the origin of the universe states that a densely packed sphere exploded, forming clouds that condensed into galaxies?",B,B,0.007191394985635124,Fast Path (Untouched),1,B,0.5894818305969238
Mercury_LBS10254,Which of the following shows the correct sequence of inventions?,A,A,0.021615207264221517,"Combined Steer Path (α=-0.00, N=10)",1,A,0.5724048614501953
MCAS_1999_4_21,"A marsh in your neighborhood dried up during a long, hot summer. This is most likely to cause which of the following changes in the neighborhood?",B,B,0.05127278729641561,"Combined Steer Path (α=-0.09, N=10)",1,B,0.5937864780426025
Mercury_SC_400164,What is the best way for a scientist to begin an investigation on a population of deer?,D,D,0.00909737380440161,Fast Path (Untouched),1,D,0.6290628910064697
Mercury_7246313,Which feature results when plates of different densities converge and one plate slips under the other?,C,C,0.011309453798944106,Fast Path (Untouched),1,C,0.6311502456665039
Mercury_SC_401316,Which physical feature exists both on Earth and on the Moon?,C,C,0.009805531247109724,Fast Path (Untouched),1,C,0.614326000213623
Mercury_7218243,Which method would be best for scientists to use to determine the absolute age of a Precambrian igneous rock?,C,C,0.028555433554853977,"Combined Steer Path (α=-0.02, N=10)",1,C,0.5934219360351562
NAEP_2000_8_S11+5,Which of the following best explains why the pressure inside a high-flying airplane must be controlled?,B,B),0.011732177838917265,Fast Path (Untouched),1,B,0.6946873664855957
ACTAAP_2007_7_30,Which best describes a scientific theory?,A,A,0.014012277673248549,Fast Path (Untouched),1,A,0.572263240814209
Mercury_SC_401001,Pouring water over a sloping tray of soil demonstrates how,A,A,0.022984537692024624,"Combined Steer Path (α=-0.01, N=10)",1,A,0.5723931789398193
Mercury_7026933,A student plans to grow algal colonies in solutions with different concentrations of liquid fertilizer. Which is a clear and testable hypothesis to guide this investigation?,D,D,0.06393639830309518,"Combined Steer Path (α=-0.13, N=10)",1,D,0.5998497009277344
Mercury_402102,The Moon is in orbit around Earth. What keeps the Moon from changing its orbit?,B,B,0.010598127540229749,Fast Path (Untouched),1,B,0.5811200141906738
Mercury_SC_406688,A student wants to know which type of soil holds the most water. Which action should the student most likely do to answer the question?,D,D,0.23842114665697883,"Combined Steer Path (α=-0.67, N=10)",1,D,0.5951676368713379
NYSEDREGENTS_2015_8_22,One positive effect of recycling aluminum cans to manufacture new beverage containers is,1,1,0.037431977298137145,"Combined Steer Path (α=-0.05, N=10)",0,,0.5734846591949463
Mercury_7106785,"An astronomer and a marine biologist were having lunch and discussing their current experiments. They discovered that although they investigate different areas of science, they most likely use the same",C,C),0.031462591592432455,"Combined Steer Path (α=-0.03, N=10)",1,C,0.6502299308776855
Mercury_7163870,The water cycle is important for recycling the water on Earth. Which of these is the source of most of the water vapor in Earth's atmosphere?,C,C,0.051796216983903,"Combined Steer Path (α=-0.09, N=10)",1,C,0.587836503982544
TAKS_2009_5_6,"A student wants to find out how many different kinds of birds are found in a park. In addition to a bird identification book, the student should use ___.",A,D,0.07750374099510138,"Combined Steer Path (α=-0.17, N=10)",0,D,0.6463959217071533
NYSEDREGENTS_2012_8_43,Sound waves are not able to travel through,2,2,0.06999923046982713,"Combined Steer Path (α=-0.15, N=10)",0,,0.6222388744354248
MDSA_2011_8_13,The need for farmland in Brazil has led to the cutting of the rain forests in the Amazon. Cutting trees in the Amazon rain forest might have a global effect by,D,D,0.04949672386292865,"Combined Steer Path (α=-0.09, N=10)",1,D,0.5997920036315918
Mercury_SC_407170,Which would be the most likely effect of a large decrease in the number of woodpeckers in a forest?,D,D,0.0454940858036,"Combined Steer Path (α=-0.08, N=10)",1,D,0.5918774604797363
Mercury_SC_407195,Which action would most likely reduce air pollution caused by cars?,C,C,0.015681275477974214,Fast Path (Untouched),1,C,0.5727221965789795
NYSEDREGENTS_2010_4_29,A boy and his sister both play piano. Playing piano is an example of,D,D,0.028476323225431893,"Combined Steer Path (α=-0.02, N=10)",1,D,0.5776948928833008
Mercury_LBS10976,The Wright Brothers' invention has had the greatest impact on,A,A,0.017374068618540513,Fast Path (Untouched),1,A,0.568152666091919
Mercury_7217910,Which of these statements best describes temperature as elevation in the atmosphere increases?,D,D,0.03528153013430679,"Combined Steer Path (α=-0.04, N=10)",1,D,0.5775182247161865
Mercury_7268783,"Human Immunodeficiency Virus (HIV) infects the cells that coordinate the human immune response. When these cells are killed or compromised, the body cannot effectively protect itself from infection. Which cells does HIV infect?",D,D,0.02347044398164873,"Combined Steer Path (α=-0.01, N=10)",1,D,0.5937294960021973
Mercury_406785,What must happen in order for scientific data to be verified through repetition?,A,D,0.020071441037051958,Fast Path (Untouched),0,D,0.5843689441680908
Mercury_400158,How does sedimentary rock form?,D,D,0.0046842142985196065,Fast Path (Untouched),1,D,0.5716042518615723
Mercury_7217613,Which of the following is an abiotic factor in a river ecosystem?,C,C,0.05120337585716148,"Combined Steer Path (α=-0.09, N=10)",1,C,0.5720927715301514
Mercury_SC_400195,Which is a force that keeps the planets in orbit around the Sun?,B,B,0.011245769647856018,Fast Path (Untouched),1,B,0.5732283592224121
NYSEDREGENTS_2008_4_2,Which property of an object is identified using the sense of smell?,B,B,0.023833132746524988,"Combined Steer Path (α=-0.01, N=10)",1,B,0.6084041595458984
Mercury_7210350,An increase of carbon dioxide in Earth's atmosphere is most likely to have which effect?,B,B,0.036466668111360186,"Combined Steer Path (α=-0.05, N=10)",1,B,0.6263027191162109
Mercury_402332,What type of rock was the fossil most likely found in?,C,C,0.014534542528189488,Fast Path (Untouched),1,C,0.5680909156799316
Mercury_7083405,A group of cells performing the same function in the body is called,A,A,0.007419178202918309,Fast Path (Untouched),1,A,0.5655980110168457
Mercury_SC_LBS10680,What allows a light bulb to give off light?,A,A,0.006833542025629109,Fast Path (Untouched),1,A,0.5740876197814941
AIMS_2008_8_12,"James placed a breath mint and a lump of toothpaste in a cup of water and let it sit overnight. Which statement best explains why the breath mint was gone the following morning, but the toothpaste was still at the bottom of the cup?",B,B,0.10381912755184475,"Combined Steer Path (α=-0.25, N=10)",1,B,0.650914192199707
MEA_2014_5_12,Which statement describes the weather when water droplets in clouds become heavy and the temperature is 20°C (68°F)?,B,B,0.04993519493745341,"Combined Steer Path (α=-0.09, N=10)",1,B,0.5892179012298584
Mercury_180390,Which of the following are narrow belts of strong winds found in the upper troposphere?,D,D,0.041289200598100304,"Combined Steer Path (α=-0.06, N=10)",1,D,0.5919594764709473
NYSEDREGENTS_2008_8_15,A broken bone heals through the process of,3,3,0.003882687837876253,Fast Path (Untouched),0,,0.5693104267120361
NCEOGA_2013_8_3,An ice cube is put into a heated pan. What will most likely happen to the molecules in the ice as the ice is heated?,B,B,0.023210059307694972,"Combined Steer Path (α=-0.01, N=10)",1,B,0.5940396785736084
Mercury_406779,A 13-year-old boy has blue eyes. Which statement concerning his eye color is correct?,C,C,0.16560447187622818,"Combined Steer Path (α=-0.44, N=10)",1,C,0.5903353691101074
NYSEDREGENTS_2008_8_14,"Grasses, shrubs, and trees are called producers because they make",4,4,0.037329220253794905,"Combined Steer Path (α=-0.05, N=10)",0,,0.566826343536377
Mercury_7131023,Which statement best explains why the force of a hurricane diminishes as the hurricane moves over land?,D,D,0.030477107289010538,"Combined Steer Path (α=-0.03, N=10)",1,D,0.5857670307159424
Mercury_SC_LBS10620,Which would be best seen through a telescope?,A,A,0.009411543334846575,Fast Path (Untouched),1,A,0.6075732707977295
Mercury_416355,Imprints of the shells of ocean clams are often found in the rocks of the Appalachian Mountains. What do these imprint fossils most likely indicate?,A,A,0.04313624367406664,"Combined Steer Path (α=-0.07, N=10)",1,A,0.650738000869751
MDSA_2009_8_38,"Heat is applied to a beaker of water, raising the water temperature a few degrees. What happens to the water molecules after heat is applied?",B,B,0.01651794318254215,Fast Path (Untouched),1,B,0.6057350635528564
Mercury_SC_415399,"Two of Earth's plates pushed together, and the ground moved. What happened?",A,A,0.027314901182924626,"Combined Steer Path (α=-0.02, N=10)",1,A,0.5838630199432373
Mercury_414097,Most of the United States is a part of which tectonic plate?,C,C,0.023601703291765797,"Combined Steer Path (α=-0.01, N=10)",1,C,0.575446605682373
Mercury_7165813,A student is reading the nutritional information on a box of cereal. It says that a single serving contains 215 calories. Which type of energy is being measured by this unit?,B,B,0.06220678287835958,"Combined Steer Path (α=-0.13, N=10)",1,B,0.5883290767669678
Mercury_7100520,Which is the greatest benefit of sexual reproduction?,C,C,0.012102034486346508,Fast Path (Untouched),1,C,0.5746867656707764
Mercury_7213868,Which of these is the best example of sexual reproduction?,C,C,0.006401912545820905,Fast Path (Untouched),1,C,0.5693759918212891
Mercury_7009713,The Theory of Plate Tectonics is based on,A,A,0.019820240643186694,Fast Path (Untouched),1,A,0.5754916667938232
MSA_2015_5_7,Humans use both renewable and nonrenewable resources. Which human activity uses a nonrenewable resource?,B,B,0.04266721630017586,"Combined Steer Path (α=-0.07, N=10)",1,B,0.5896995067596436
Mercury_404096,Which process causes sand grains to stick together to form sandstone?,B,B,0.011649689755784644,Fast Path (Untouched),1,B,0.565673828125
Mercury_SC_400842,Which safety gear are most important to wear when working near an open flame?,D,D,0.009973298128900687,Fast Path (Untouched),1,D,0.5769269466400146
Mercury_7194320,"Cell membranes allow some molecules to move freely across the membrane, while other molecules are restricted. Which term best describes this capability of a cell membrane?",A,A,0.06406469971144803,"Combined Steer Path (α=-0.13, N=10)",1,A,0.5929338932037354
Mercury_7003728,Which form of energy is in firewood?,D,D,0.009613332102097907,Fast Path (Untouched),1,D,0.6133460998535156
Mercury_7013458,"During its lifetime, a star will evolve through several stages. In which stage does a star spend most of its life?",D,D,0.052965594290109344,"Combined Steer Path (α=-0.10, N=10)",1,D,0.6377954483032227
ACTAAP_2009_5_15,Which is the best description of the brightness of the Sun?,D,B),0.025339330483558426,"Combined Steer Path (α=-0.01, N=10)",0,B,0.6350221633911133
Mercury_404086,"A researcher's plan is to place five fish in separate tanks, give them the same amount of food each day, and keep the temperature the same. One fish will be exposed to artificial light for 24 hours each day, while the others will have light for 22 hours and then no light for 2 hours each day. Which is the control for this experiment?",D,B,0.07811848128211593,"Combined Steer Path (α=-0.18, N=10)",0,B,0.6502571105957031
Mercury_7217088,The rate of acceleration of an object is determined by the mass of the object and,B,B,0.015571459065515431,Fast Path (Untouched),1,B,0.5887141227722168
ACTAAP_2007_7_26,"A mineral sample is obtained from a box, and acid is dropped on the sample to determine if it bubbles. Which best describes what should be done with the mineral after testing it?",B,B,0.053469187457023455,"Combined Steer Path (α=-0.10, N=10)",1,B,0.6394748687744141
Mercury_404101,Which event most likely takes place as the result of crustal movement along transform boundaries?,A,A,0.024472513512329364,"Combined Steer Path (α=-0.01, N=10)",1,A,0.5818989276885986
MCAS_8_2015_12,Which of the following statements best describes how the use of interchangeable parts has affected car manufacturing?,C,C,0.019435595206008318,Fast Path (Untouched),1,C,0.5859332084655762
