id,question,answer_key,answer,is_correct,extracted_key,latency_seconds
Mercury_7092488,A reverse fault occurs when one side of a fault plane is driven up over the other side. Reverse faults can cause which of these landforms?,B,B,1,B,0.333850622177124
Mercury_7213308,Which is the best way to show the percent gas composition in Earth's atmosphere?,C,C,1,C,0.3352344036102295
NYSEDREGENTS_2015_8_16,Nutrients enter the bloodstream during the process of,4,4,0,,0.3281376361846924
Mercury_7195125,Technological advances are allowing scientists to develop methods for replacing abnormal human genes with healthy copies of the same genes. Which is the most likely use for this gene therapy?,D,D,1,D,0.3350861072540283
Mercury_7027335,"In the 20th century, Edwin Hubble deduced from observations that there are galaxies other than the Milky Way. Hubble's observations depended on improvements in a technology first developed by which scientist?",C,C,1,C,0.33746933937072754
MCAS_2011_5_17668,Which of the following statements best describes sandy soils?,A,A,1,A,0.3351938724517822
Mercury_7084018,Less force is required to launch a spaceship from the surface of the Moon than to launch an identical ship from the surface of Earth because,C,C,1,C,0.38898372650146484
TIMSS_1995_8_M10,Which of the following is NOT a mixture?,D,B,0,B,0.3253161907196045
Mercury_SC_402040,"What is the most important thing a cylinder, a measuring cup, and a beaker all have in common?",D,D,1,D,0.33388328552246094
Mercury_401646,Which action is a learned characteristic of a newborn horse?,B,B,1,B,0.328845739364624
LEAP_2006_8_10411,Raquel fed a litter of five kittens an all-meat diet for two weeks and found that they gained an average of 15 ounces. She concluded that eating meat is the best way to help kittens grow. What should Raquel have done to make this a better experiment?,A,A,1,A,0.4025712013244629
Mercury_SC_401161,Which liquid most likely contains a dissolved gas?,D,D,1,D,0.34184956550598145
NYSEDREGENTS_2012_8_11,Which health condition is an infectious disease?,1,1,0,,0.34113049507141113
Mercury_7092365,The theory of plate tectonics provides the current explanation for the way in which,B,B,1,B,0.32989931106567383
Mercury_SC_402070,Which tool is the best to use when studying small organisms not visible to the eye?,C,C,1,C,0.33303260803222656
VASoL_2008_5_26,Which of these are the deepest parts of the ocean?,C,C,1,C,0.33287906646728516
Mercury_7267540,Which of these natural disasters is least likely to cause major damage to a prairie ecosystem?,D,D,1,D,0.33133935928344727
Mercury_7094815,Gravity can be defined as a force of attraction between objects. The effects of gravity can be witnessed in many systems. Which of these actions is an example of gravity influencing other systems?,B,B,1,B,0.3394653797149658
Mercury_SC_LBS10041,"In plants, what is responsible for passing traits from one generation to the next?",D,D,1,D,0.3272111415863037
Mercury_SC_401319,"An organism that breaks down dead plants and animals, returning matter back into the soil, is called a",D,D,1,D,0.33066701889038086
Mercury_7009835,"When using a microscope, it is best to use a wet mount to",A,A,1,A,0.33788442611694336
Mercury_SC_402241,A student measured liquid with a graduated cylinder. Which of the following units could be used to record the volume of the liquid?,D,D,1,D,0.33054161071777344
Mercury_7214043,A researcher is working on a family genetics project. She wants to trace a particular trait back through several generations of her ancestors. Which type of display will best help the researcher organize the information?,C,C,1,C,0.340381383895874
OHAT_2007_8_44,What change would occur if Earth's rate of rotation significantly increased?,C,C,1,C,0.3624613285064697
Mercury_SC_409172,"During a space mission, scientists will send experiments for the astronauts to conduct in space. In many cases, scientists have made predictions about the outcome of the experiment. Why do astronauts perform the experiment if the results have already been predicted?",A,A,1,A,0.380342960357666
Mercury_7080955,"On a career day at school, an X-ray technician discusses her daily work with the class. Which equipment would she most likely say she uses on a regular basis to help ensure the safety of patients?",D,D,1,D,0.34929370880126953
Mercury_7004498,A scanning electron microscope is best suited for observing,C,C,1,C,0.334761381149292
Mercury_7008785,The tendency of an element to react chemically is closely related to,A,A,1,A,0.33366942405700684
Mercury_7239698,"Research has shown that specialization of stem cells into specific cell types results, in part, from cell shape. What provides a specialized cell with its shape?",C,C,1,C,0.3347780704498291
Mercury_7245123,Which event will occur in an area after a major flood?,B,C,0,C,0.3347771167755127
Mercury_177730,"In 1922 N. L. Bowen developed the concept of magmatic evolution which is also known as Bowen's Reaction Series. Applying the Bowen's Series principles, what mineral forms and crystallizes first in the region of highest temperature and pressure?",A,A,1,A,0.3373856544494629
Mercury_7071418,A scientist finds a metamorphic rock formation next to a magma chamber and determines that it was originally a sedimentary rock formation. He concludes that the temperature of the magma chamber caused the rock formation to become metamorphic. Which is another reliable explanation of how the rock formation was changed?,B,B,1,B,0.3892786502838135
Mercury_7005058,Why is the light year often used to describe distances between objects in the universe?,D,D,1,D,0.3376760482788086
Mercury_7271373,Which of these cell parts store genetic instructions for the entire organism and transfers them from one generation to the next?,C,C,1,C,0.3296654224395752
Mercury_SC_405137,"The oil used today is made from the ancient remains of tiny sea creatures called ""Diatoms."" When they were alive, the Diatoms converted sunlight into stored energy. Based on this information, which of the following statements is true?",C,C,1,C,0.38858604431152344
Mercury_405140,One important use of coal is to produce energy for homes. Coal can be burned and converted to,C,C,1,C,0.3319113254547119
Mercury_SC_401125,Newborn white-tailed deer have hundreds of spots on their coats which gradually disappear at three to four months of age. The spots on their coats make the newborns blend in with the environment through,D,D,1,D,0.3570992946624756
Mercury_7137078,"When placed in a container at room temperature, which substance has a definite volume but takes the shape of the container?",C,C,1,C,0.36809563636779785
NYSEDREGENTS_2013_8_5,What eventually happens to a species when the environment changes and the organisms do not adapt?,3,3,0,,0.3312385082244873
Mercury_7016695,How does the buying and selling of a popular species of rainforest animal as pets have a negative effect on the rainforest ecosystem?,D,D,1,D,0.3357551097869873
Mercury_SC_403014,It takes 365 days for,C,C,1,C,0.3307318687438965
Mercury_7007543,Which part of a sound wave measures loudness?,C,C,1,C,0.3205842971801758
MCAS_1998_4_11,"A dish of sugar water was left on a window sill. One week later, there were only sugar crystals left in the dish. The water was gone. The best explanation for the appearance of sugar crystals is",D,D,1,D,0.341033935546875
Mercury_7038850,Which of these materials transfers heat energy quickest?,A,A,1,A,0.3247101306915283
Mercury_400608,A bird eats a brightly-colored insect that tastes bad. The bird avoids preying on this type of insect again. This example is best described as,B,B,1,B,0.3382132053375244
TIMSS_2003_8_pg48,"Three gases found in Earth's atmosphere are carbon dioxide, nitrogen, and oxygen. What is their order of abundance from greatest to least?",A,A,1,A,0.3442370891571045
Mercury_7199045,"Anita heats a beaker containing water. As the temperature of the water increases, which change to the water molecules occurs?",A,A,1,A,0.33603906631469727
Mercury_SC_407606,It can take millions of years for fossil fuels to form. These fossil fuels form underground from decaying plants and animals. Which term best describes a fossil fuel?,D,D,1,D,0.33758091926574707
Mercury_SC_408857,Nicole is learning about the characteristics of different vertebrates. Which is a common characteristic of mammals?,B,B,1,B,0.3397343158721924
Mercury_7254538,The western coast of the United States has been increasing in size for millions of years. Which process has added material to the western coast of the United States?,B,B,1,B,0.350527286529541
ACTAAP_2007_7_17,All living organisms have certain needs in order to stay alive. Which is most necessary for both plants and animals?,B,B,1,B,0.3729689121246338
MSA_2012_8_29,"Ethanol is a type of alcohol made from plants. Sugarcane and corn, which are both used in foods such as cereals and breads, are used to make ethanol. Burning ethanol provides a clean source of energy because the products of ethanol are water and carbon dioxide. Therefore, mixing ethanol with gasoline reduces harmful waste products. In the 1970s, many Brazilians drove cars with engines that used an ethanol gasoline mixture. This alternative fuel conserved the limited supply of gasoline available at that time. In the 1990s, gasoline became cheaper than ethanol, and Brazilians returned to driving more gasoline-fueled cars. Recently, Brazilians started driving more cars that use an ethanol-gasoline mixture. Ethanol is a good alternative fuel because it",A,A,1,A,0.4193453788757324
NCEOGA_2013_8_56,What process is most responsible for the extinction of most species of plants and animals that have lived on Earth?,B,B,1,B,0.33263325691223145
Mercury_SC_415363,Ospreys are birds that eat fish. Where would an osprey most likely live?,B,B,1,B,0.3295750617980957
Mercury_405769,Which structure refers to a group of specialized cells that all perform the same function?,B,B,1,B,0.3273186683654785
Mercury_182403,How does the energy in each trophic level of an energy pyramid compare to the energy in the preceding level?,B,A,0,A,0.386324405670166
Mercury_7029313,Which had the greatest impact on the way humans heat their homes?,C,C,1,C,0.3345615863800049
Mercury_401313,Which type of rock is formed when particles are compacted and cemented together?,D,D,1,D,0.3340282440185547
Mercury_7008680,Which subatomic particle has a negative charge?,C,C,1,C,0.3295750617980957
Mercury_401010,"What would a model of the Sun, Earth, and Moon best help students visualize?",A,B,0,B,0.32985663414001465
Mercury_7110968,Which best explains why population growth can result in water shortages and rationing in certain areas?,A,A,1,A,0.33193469047546387
Mercury_7179340,"Coal, oil, and natural gas have high potential energies, which makes them valuable energy resources. In order to benefit from the energy available in these fossil fuels, the potential energy is converted most directly into which type of energy?",D,D,1,D,0.35808539390563965
NCEOGA_2013_8_48,"In the United States, which is responsible for ensuring the safety of the country's drinking water?",A,A,1,A,0.3608393669128418
Mercury_SC_LBS10272,What season is it in the United States when the South Pole is tilted toward the Sun?,C,A,0,A,0.33698105812072754
NYSEDREGENTS_2010_8_15,"When the environment changes more quickly than a species can adapt, the species may become",1,1,0,,0.32818174362182617
MDSA_2007_8_60,A puppy has traits from its mother and its father. Which of these structures provides genetic information from the father to the puppy?,D,D,1,D,0.3344581127166748
AKDE&ED_2008_4_39,"A glass of ice water is placed on a table. After 10 minutes, there are drops of water on the outside surface of the glass. Which change in phase caused the drops of water?",D,D,1,D,0.38329052925109863
OHAT_2008_8_15,Two galaxies are interacting with each other. What is the force that draws these two galaxies toward each other?,B,B,1,B,0.33278870582580566
TIMSS_2007_4_pg82,Small grasshoppers shed their outer covering as they grow larger. Which animal also sheds its outer covering as it grows larger?,B,A,0,A,0.33344316482543945
NYSEDREGENTS_2012_4_8,Which form of energy is produced when paper is burned?,A,A,1,A,0.32878971099853516
VASoL_2009_5_23,"When a tree is dormant, the tree is",B,B,1,B,0.330547571182251
Mercury_7239365,"A large plant population may impose selective pressure on a smaller, isolated group of plants, resulting in a change in allele distribution. Which mechanism is responsible for this change in the allele distribution?",C,C,1,C,0.3337523937225342
TIMSS_2003_4_pg35,What gas in the air do we need to breathe in order to live?,B,B,1,B,0.3302018642425537
Mercury_SC_404975,Students are attempting to make a doorbell ring using some wire and a battery. What is needed to make the bell ring?,D,D,1,D,0.3260152339935303
MCAS_1999_8_33,"Your community is planning to build a new sanitary landfill. In locating the landfill, which is the most important environmental consideration?",B,B,1,B,0.35608577728271484
MCAS_2004_8_22,"The heath hen, an extinct small wild fowl, was a relative of the prairie chicken. Which of the following most likely caused extinction of the heath hen?",A,A,1,A,0.35667896270751953
Mercury_7090633,What causes the tectonic plates of Earth to continually move?,A,A,1,A,0.33299779891967773
Mercury_SC_400192,Deposition of sediment during floods makes the land near some rivers,B,B,1,B,0.33197617530822754
Mercury_7139720,The surface of Earth is composed of large tectonic plates that are constantly shifting as they float on top of molten rock. Which process must occur in the mantle to make the plates move?,D,D,1,D,0.3358151912689209
MCAS_2000_8_36,Which is the best example of something that has kinetic energy?,B,B,1,B,0.3363339900970459
Mercury_412693,Which sequence has the states of matter listed from least to greatest kinetic energy?,D,D,1,D,0.33266401290893555
Mercury_SC_402122,Which of the following is a function of the digestive system of the human body?,C,C,1,C,0.3353743553161621
Mercury_7058503,Which organisms break down dead matter and recycle nutrients back into the ecosystem?,D,D,1,D,0.32565975189208984
Mercury_7007613,The atomic number of an element refers to the number of,D,D,1,D,0.32541561126708984
NCEOGA_2013_5_52,Which body system processes foods into a useable source of energy?,B,B,1,B,0.3264181613922119
NYSEDREGENTS_2013_4_19,Animals get the energy they need for growth and repair by,A,A,1,A,0.3257408142089844
Mercury_7044520,A student was given the volume and description of a substance and was asked to determine its density. What information is missing?,B,B,1,B,0.3330256938934326
Mercury_SC_405504,Which feature is most likely the result of a flowing river?,C,C,1,C,0.3507390022277832
Mercury_7172813,"In the Adirondack forests of New York, some trees have died. The change in the forest is thought to be related to air pollution and rain. Which abiotic factor most likely has been changed as a result of the pollution and rain which resulted in the death of the trees?",C,C,1,C,0.39928483963012695
MEA_2011_8_15,How would the Sun appear to an astronaut on Pluto compared with how it looks from Earth?,D,D,1,D,0.33658361434936523
MCAS_2010_5_11981,"Francis plugged a toaster into an electric outlet. He put a piece of bread in the toaster and turned the toaster on. While the toaster was on, it changed the electrical energy from the outlet into other forms of energy. Which form of energy toasted the bread?",B,B,1,B,0.33763623237609863
Mercury_7176103,Which type of substances serves as a catalyst for reactions that break large food molecules into smaller useful molecules?,A,A,1,A,0.32824039459228516
Mercury_7041265,"Two chemicals are mixed in a test tube and a chemical reaction takes place. If this reaction is endothermic and the test tube is touched, which of the following best describes what is felt?",A,A,1,A,0.3396115303039551
Mercury_SC_402075,What should students use to identify the percent chance of a trait being passed down from a parent to its offspring?,D,D,1,D,0.33283376693725586
NYSEDREGENTS_2010_4_9,About how long does it take for Earth to make one revolution around the Sun?,D,D,1,D,0.3264148235321045
Mercury_SC_413638,Which two things are produced when a plant breaks down sugar to release energy?,A,B,0,B,0.32833385467529297
Mercury_SC_406672,Which is a function of a seed?,C,C,1,C,0.33118247985839844
Mercury_7041563,"Which theory about the origin of the universe states that a densely packed sphere exploded, forming clouds that condensed into galaxies?",B,B,1,B,0.33626532554626465
Mercury_LBS10254,Which of the following shows the correct sequence of inventions?,A,A,1,A,0.33606553077697754
MCAS_1999_4_21,"A marsh in your neighborhood dried up during a long, hot summer. This is most likely to cause which of the following changes in the neighborhood?",B,B,1,B,0.3386697769165039
Mercury_SC_400164,What is the best way for a scientist to begin an investigation on a population of deer?,D,D,1,D,0.3500223159790039
Mercury_7246313,Which feature results when plates of different densities converge and one plate slips under the other?,C,C,1,C,0.37306666374206543
Mercury_SC_401316,Which physical feature exists both on Earth and on the Moon?,C,C,1,C,0.3275623321533203
Mercury_7218243,Which method would be best for scientists to use to determine the absolute age of a Precambrian igneous rock?,C,C,1,C,0.3315908908843994
NAEP_2000_8_S11+5,Which of the following best explains why the pressure inside a high-flying airplane must be controlled?,B,B),1,B,0.4416835308074951
ACTAAP_2007_7_30,Which best describes a scientific theory?,A,A,1,A,0.3317131996154785
Mercury_SC_401001,Pouring water over a sloping tray of soil demonstrates how,A,A,1,A,0.3297748565673828
Mercury_7026933,A student plans to grow algal colonies in solutions with different concentrations of liquid fertilizer. Which is a clear and testable hypothesis to guide this investigation?,D,D,1,D,0.3363304138183594
Mercury_402102,The Moon is in orbit around Earth. What keeps the Moon from changing its orbit?,B,B,1,B,0.332688570022583
Mercury_SC_406688,A student wants to know which type of soil holds the most water. Which action should the student most likely do to answer the question?,D,D,1,D,0.3354620933532715
NYSEDREGENTS_2015_8_22,One positive effect of recycling aluminum cans to manufacture new beverage containers is,1,1,0,,0.33336853981018066
Mercury_7106785,"An astronomer and a marine biologist were having lunch and discussing their current experiments. They discovered that although they investigate different areas of science, they most likely use the same",C,C),1,C,0.39681458473205566
Mercury_7163870,The water cycle is important for recycling the water on Earth. Which of these is the source of most of the water vapor in Earth's atmosphere?,C,C,1,C,0.3673696517944336
TAKS_2009_5_6,"A student wants to find out how many different kinds of birds are found in a park. In addition to a bird identification book, the student should use ___.",A,D,0,D,0.3497273921966553
NYSEDREGENTS_2012_8_43,Sound waves are not able to travel through,2,2,0,,0.34526848793029785
MDSA_2011_8_13,The need for farmland in Brazil has led to the cutting of the rain forests in the Amazon. Cutting trees in the Amazon rain forest might have a global effect by,D,D,1,D,0.336322546005249
Mercury_SC_407170,Which would be the most likely effect of a large decrease in the number of woodpeckers in a forest?,D,D,1,D,0.3351922035217285
Mercury_SC_407195,Which action would most likely reduce air pollution caused by cars?,C,C,1,C,0.32784533500671387
NYSEDREGENTS_2010_4_29,A boy and his sister both play piano. Playing piano is an example of,D,D,1,D,0.3265366554260254
Mercury_LBS10976,The Wright Brothers' invention has had the greatest impact on,A,A,1,A,0.32918214797973633
Mercury_7217910,Which of these statements best describes temperature as elevation in the atmosphere increases?,D,D,1,D,0.33689141273498535
Mercury_7268783,"Human Immunodeficiency Virus (HIV) infects the cells that coordinate the human immune response. When these cells are killed or compromised, the body cannot effectively protect itself from infection. Which cells does HIV infect?",D,D,1,D,0.33757877349853516
Mercury_406785,What must happen in order for scientific data to be verified through repetition?,A,D,0,D,0.32981038093566895
Mercury_400158,How does sedimentary rock form?,D,D,1,D,0.3257863521575928
Mercury_7217613,Which of the following is an abiotic factor in a river ecosystem?,C,C,1,C,0.3248932361602783
Mercury_SC_400195,Which is a force that keeps the planets in orbit around the Sun?,B,B,1,B,0.35042405128479004
NYSEDREGENTS_2008_4_2,Which property of an object is identified using the sense of smell?,B,B,1,B,0.3437175750732422
Mercury_7210350,An increase of carbon dioxide in Earth's atmosphere is most likely to have which effect?,B,B,1,B,0.3747673034667969
Mercury_402332,What type of rock was the fossil most likely found in?,C,C,1,C,0.3282780647277832
Mercury_7083405,A group of cells performing the same function in the body is called,A,A,1,A,0.3325183391571045
Mercury_SC_LBS10680,What allows a light bulb to give off light?,A,A,1,A,0.3345761299133301
AIMS_2008_8_12,"James placed a breath mint and a lump of toothpaste in a cup of water and let it sit overnight. Which statement best explains why the breath mint was gone the following morning, but the toothpaste was still at the bottom of the cup?",B,B,1,B,0.3847048282623291
MEA_2014_5_12,Which statement describes the weather when water droplets in clouds become heavy and the temperature is 20°C (68°F)?,B,B,1,B,0.330751895904541
Mercury_180390,Which of the following are narrow belts of strong winds found in the upper troposphere?,D,D,1,D,0.32830119132995605
NYSEDREGENTS_2008_8_15,A broken bone heals through the process of,3,3,0,,0.32193827629089355
NCEOGA_2013_8_3,An ice cube is put into a heated pan. What will most likely happen to the molecules in the ice as the ice is heated?,B,B,1,B,0.33727002143859863
Mercury_406779,A 13-year-old boy has blue eyes. Which statement concerning his eye color is correct?,C,C,1,C,0.3334951400756836
NYSEDREGENTS_2008_8_14,"Grasses, shrubs, and trees are called producers because they make",4,4,0,,0.326385498046875
Mercury_7131023,Which statement best explains why the force of a hurricane diminishes as the hurricane moves over land?,D,D,1,D,0.36167192459106445
Mercury_SC_LBS10620,Which would be best seen through a telescope?,A,A,1,A,0.35907602310180664
Mercury_416355,Imprints of the shells of ocean clams are often found in the rocks of the Appalachian Mountains. What do these imprint fossils most likely indicate?,A,A,1,A,0.3565797805786133
MDSA_2009_8_38,"Heat is applied to a beaker of water, raising the water temperature a few degrees. What happens to the water molecules after heat is applied?",B,B,1,B,0.34034061431884766
Mercury_SC_415399,"Two of Earth's plates pushed together, and the ground moved. What happened?",A,A,1,A,0.32599925994873047
Mercury_414097,Most of the United States is a part of which tectonic plate?,C,C,1,C,0.3305947780609131
Mercury_7165813,A student is reading the nutritional information on a box of cereal. It says that a single serving contains 215 calories. Which type of energy is being measured by this unit?,B,B,1,B,0.3317229747772217
Mercury_7100520,Which is the greatest benefit of sexual reproduction?,C,C,1,C,0.33130908012390137
Mercury_7213868,Which of these is the best example of sexual reproduction?,C,C,1,C,0.32859373092651367
Mercury_7009713,The Theory of Plate Tectonics is based on,A,A,1,A,0.33261656761169434
MSA_2015_5_7,Humans use both renewable and nonrenewable resources. Which human activity uses a nonrenewable resource?,B,B,1,B,0.3373558521270752
Mercury_404096,Which process causes sand grains to stick together to form sandstone?,B,B,1,B,0.3246121406555176
Mercury_SC_400842,Which safety gear are most important to wear when working near an open flame?,D,D,1,D,0.33207058906555176
Mercury_7194320,"Cell membranes allow some molecules to move freely across the membrane, while other molecules are restricted. Which term best describes this capability of a cell membrane?",A,A,1,A,0.35630130767822266
Mercury_7003728,Which form of energy is in firewood?,D,D,1,D,0.34734582901000977
Mercury_7013458,"During its lifetime, a star will evolve through several stages. In which stage does a star spend most of its life?",D,D,1,D,0.3744046688079834
ACTAAP_2009_5_15,Which is the best description of the brightness of the Sun?,D,B),0,B,0.39199090003967285
Mercury_404086,"A researcher's plan is to place five fish in separate tanks, give them the same amount of food each day, and keep the temperature the same. One fish will be exposed to artificial light for 24 hours each day, while the others will have light for 22 hours and then no light for 2 hours each day. Which is the control for this experiment?",D,B,0,B,0.3866713047027588
Mercury_7217088,The rate of acceleration of an object is determined by the mass of the object and,B,B,1,B,0.3353564739227295
ACTAAP_2007_7_26,"A mineral sample is obtained from a box, and acid is dropped on the sample to determine if it bubbles. Which best describes what should be done with the mineral after testing it?",B,B,1,B,0.3843650817871094
Mercury_404101,Which event most likely takes place as the result of crustal movement along transform boundaries?,A,A,1,A,0.3271951675415039
MCAS_8_2015_12,Which of the following statements best describes how the use of interchangeable parts has affected car manufacturing?,C,C,1,C,0.33728933334350586
LEAP__5_10309,"Many human activities, such as driving a car, cause the release of air pollutants. Which substance is a common air pollutant when driving a car?",A,A,1,A,0.33510732650756836
Mercury_400837,"Appearance, texture, and density are classified as",A,A,1,A,0.32823729515075684
VASoL_2011_5_16,"A scientist found a fossil of an organism that had gills. When the organism was living, the area in which it lived was most likely covered by ___.",D,D,1,D,0.33245158195495605
Mercury_SC_401123,"When light hits a mirror, most of the light is",B,B,1,B,0.32444262504577637
Mercury_405948,"Plastic conducts very little thermal energy or electricity. Because of this property, plastic would most likely be used to cover",A,A,1,A,0.35132861137390137
NYSEDREGENTS_2015_4_16,Which tool should a student use to examine spots on a frog?,B,B,1,B,0.3503262996673584
Mercury_7248308,Bile salts play a crucial role in gastrointestinal homeostasis and digestion. Which phrase is the best description of the gastrointestinal function of bile salts?,B,B,1,B,0.33418774604797363
AKDE&ED_2008_8_38,"Which tool, when properly used, would best help a student classify a basket of apples into groups based on mass?",A,A,1,A,0.3229067325592041
Mercury_SC_402251,A student performs a lab investigation by measuring the average time it takes for a toy car to travel 10 meters. Why is it best to perform the experiment in three trials?,B,B,1,B,0.3427567481994629
MCAS_1998_8_12,Recently the telephone company announced the implementation of a new telephone area code for Massachusetts. What technological changes are responsible for the need for a new area code?,B,B,1,B,0.3408234119415283
Mercury_402456,An atom has a mass of 24 and a nuclear charge of 12. Which statement about the atom is accurate?,C,C,1,C,0.3421926498413086
Mercury_7211015,Which of these is the fundamental unit of life?,D,D,1,D,0.3227121829986572
Mercury_7103548,Which process causes water to move from the ocean to the atmosphere during the formation of a hurricane?,B,B,1,B,0.33293795585632324
FCAT_2008_5_7,Erosion and weathering can both cause changes to the surface of Earth. Which of the following happens only because of erosion and NOT because of weathering?,D,D,1,D,0.33599114418029785
MCAS_2004_5_25,A student has decided to investigate whether the number of flowers on a plant will increase if the water supply to the plant is increased. She has five pots of geranium plants to use in her experiment. What factor in the experiment should be varied for the five plants in order to answer the student's question?,C,C),1,C,0.434586763381958
Mercury_7239715,Which cell function is most directly dependent on the cytoskeleton?,A,A,1,A,0.3318672180175781
VASoL_2008_5_33,Michael Faraday showed how electric current in a wire produces,D,D,1,D,0.3222050666809082
Mercury_SC_402053,How does flipping a switch turn on a light?,D,D,1,D,0.36582326889038086
Mercury_416550,"A Raleigh man turned on his kitchen faucet and filled a glass with water. When he looked at the water, he thought that it might not be safe to drink, so he called the water company to find out. What factor did the man use to evaluate the safety of the water?",B,B,1,B,0.3708198070526123
Mercury_7092400,"As two continental plates collide, the edges of the plates are crumpled and uplifted. Which of these landforms is most likely a result of this type of collision?",B,B,1,B,0.3332021236419678
NYSEDREGENTS_2010_8_18,Which structure is found in a plant cell but not in an animal cell?,1,1,0,,0.3317277431488037
Mercury_7270130,What are the properties of the Earth's crust and mantle that are most responsible for Earth's tectonic activity?,A,A,1,A,0.3460969924926758
Mercury_SC_401815,What type of graph would be best for recording plant growth over a one-week period?,B,B,1,B,0.3295583724975586
AKDE&ED_2012_8_7,Which statement best describes how the circulatory system and respiratory system can work together?,D,D,1,D,0.3387320041656494
Mercury_7165200,"When air rises over the open ocean, a low pressure system is formed. Which factor increases the potential of a low pressure system developing into a hurricane in the Northern Hemisphere?",D,D,1,D,0.3370521068572998
NYSEDREGENTS_2010_4_16,Which behavior will best help a student stay healthy?,C,C,1,C,0.32805538177490234
LEAP_2009_8_10429,How does no-till farming help the environment?,A,A,1,A,0.3243582248687744
MEA_2013_5_9,A lizard in a desert sits on a warm rock. Where does the heat energy in the rock come from?,A,A,1,A,0.3290598392486572
Mercury_SC_409026,Oil and gas are two sources of energy used in America. Which is the main reason oil and gas may be replaced with other sources of energy in the future?,C,C),1,C,0.39212870597839355
Mercury_7245158,When do mutations help make an ecosystem more sustainable?,D,D,1,D,0.3343794345855713
Mercury_405141,Panels of solar cells are used to collect energy from the Sun and convert it into energy for use in homes. Into what type of energy is the solar energy converted?,B,B,1,B,0.35196399688720703
Mercury_SC_401264,The vertical axis on a graph is the y-axis. What is most likely placed along the y-axis?,C,C,1,C,0.3640415668487549
Mercury_7090668,A topographic map is primarily used to determine the,C,C,1,C,0.3355708122253418
Mercury_7004183,What electrical charge does a proton have in an atom?,B,B,1,B,0.3303554058074951
TIMSS_1995_8_I14,"When you bend your arm at the elbow, the bones and muscles in your arm are acting as a system. What simple machine does this system represent?",D,D,1,D,0.353992223739624
Mercury_417462,"During a walk in the woods, Mandy finds a plant structure that had fallen onto the trail. Mandy can tell the object contained seeds, and thinks it came from a flowering plant instead of a conifer. How can she determine if the object came from a flowering plant?",C,C,1,C,0.3880124092102051
MEAP_2004_8_1,Tony always drinks water before and after his long bike rides. Why does his body need water when he exercises?,B,B,1,B,0.33748817443847656
Mercury_7094605,Which of these technologies helps a power company use renewable energy for the production of electricity?,A,A,1,A,0.3314039707183838
Mercury_SC_LBS10579,Scientists today understand how forces work due to Isaac Newton's study of,D,D,1,D,0.3245868682861328
Mercury_SC_416142,Which would most help pollinators find flowers that are pollinated at night?,D,D,1,D,0.324735164642334
CSZ30768,Which of the following elements is best able to combine with itself and hydrogen [H] to form large molecules?,D,D,1,D,0.3299267292022705
Mercury_7234115,Extensive folding of sedimentary rock layers on Earth provides indirect evidence of certain processes occurring throughout Earth's history. Which of these is most likely one of these processes?,A,A,1,A,0.33792710304260254
Mercury_SC_400376,"Hurricanes are large, powerful storms that form as they travel over warm ocean waters. What do oceans add to make hurricanes so strong?",C,C,1,C,0.35542917251586914
Mercury_7222303,Which basic units of matter have the same properties as an element?,C,C,1,C,0.3535768985748291
MCAS_2005_5_8,Which of the following objects is probably the most flexible?,D,D,1,D,0.37200474739074707
ACTAAP_2013_7_13,Xylem cells have very thick walls. They make up most of a tree trunk and its branches. What system in vertebrates provides the same function as the xylem cells in a tree?,A,A,1,A,0.337399959564209
Mercury_7271723,"Farm fertilizers are often carried by runoff into the Mississippi River and down to the Gulf of Mexico, resulting in algae blooms. Which of these results from the decomposition of the algae blooms?",B,B,1,B,0.3375523090362549
NYSEDREGENTS_2015_8_25,"When Earth's shadow falls on the Moon, the shadow causes a",3,3,0,,0.32538890838623047
Mercury_SC_401164,Plants store energy in what form?,C,C,1,C,0.323436975479126
Mercury_7141733,"A carpenter rubs sandpaper on a wooden bench to make the bench smoother. The sandpaper will get warm as it is rubbed on the bench. As a result of the friction between the sandpaper and the bench, thermal energy is converted to",D,D,1,D,0.3771026134490967
NCEOGA_2013_8_29,Scientists find dinosaur fossils in the bottom rock layers of a cliff and mammal fossils in the middle rock layer of the cliff. Which could best be concluded from this evidence?,C,C,1,C,0.3374440670013428
Mercury_7083790,The charge of the nucleus of an atom is due to the presence of,A,A,1,A,0.3343172073364258
Mercury_7176208,"Food provides calories needed by the body for energy. However, the body must use energy between meals when food is not consumed. What is the most likely response of the body when more energy is used than the calories consumed provide?",B,B,1,B,0.38356590270996094
Mercury_7081673,Which piece of safety equipment is used to keep mold spores from entering the respiratory system?,B,B,1,B,0.33182501792907715
NYSEDREGENTS_2013_4_13,Which organisms break down and recycle dead plants and animals?,C,C,1,C,0.33102965354919434
MCAS_2006_9_36,Two spotted leopards produce a litter of four cubs. Three of the cubs are spotted and one is solid black. The black coat is probably what type of trait?,B,B,1,B,0.37017035484313965
Mercury_7212853,Elements are organized on the periodic table according to,C,C,1,C,0.34436464309692383
NYSEDREGENTS_2008_8_12,Which event is the best example of competition between species in a pond environment?,2,2,0,,0.35113000869750977
Mercury_SC_413002,Seismometers measure quick changes that happen in the crust of our planet. Which of the following is a seismometer used to measure?,A,A,1,A,0.3318216800689697
Mercury_182945,In which of the following organs is an acid produced?,D,D,1,D,0.32251739501953125
